"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSG00000013573",215.16415967685,-0.45496665932716,0.153911911053512,0.0009301064285281,0.00573639447273337
"ENSG00000013583",1390.38733265153,0.355178354602873,0.119543805635059,0.00134966895350567,0.00793169474234423
"ENSG00000013588",582.718926873129,-0.122896280922492,0.148493308269924,0.345005159599262,0.56684542408765
"ENSG00000013619",1099.97557938575,0.328036436730383,0.11883802282716,0.00295614999720567,0.0153987022453312
"ENSG00000013810",70.3392414403041,0.0932022860245927,0.195482045814338,0.546777885897561,0.742762199750833
"ENSG00000014123",882.052420940383,-0.0999176003955306,0.104387103798316,0.309680840862736,0.532224291766388
"ENSG00000014138",159.890517200209,-0.172646370576994,0.14759793575677,0.185287050842165,0.383552476354145
"ENSG00000014164",451.845222263578,0.0153113453333978,0.114658614309921,0.88836299310302,0.947206696661594
"ENSG00000014216",3455.41544059137,0.251156680310431,0.0857614550967523,0.00226023346220211,0.0122825260441081
"ENSG00000014257",15.5621170681854,-0.173444928501291,0.324556877246569,0.230412568789176,0.44161300284388
"ENSG00000014641",1492.80155025775,-0.0713155926787851,0.0829175012740648,0.386682388856569,0.607591452893735
"ENSG00000014824",1313.30868687722,0.117835023279446,0.0924502231301584,0.18130208371074,0.378136390593333
"ENSG00000014914",568.465733571958,-0.416784403403147,0.12042598401303,0.000193107111080974,0.00144817244261177
"ENSG00000014919",631.07651291384,-0.078636315346274,0.0982850917186659,0.396594139252673,0.617147335680953
"ENSG00000015153",230.33513601945,0.334644781668941,0.167321907877927,0.0204094826705445,0.0747551918782511
"ENSG00000015171",2170.47832581404,-0.0338202813931211,0.0795235098612224,0.68736364407928,0.838169669008935
"ENSG00000015475",325.742468994174,0.00114456814809347,0.116241243217461,0.989795329777888,0.995112494611367
"ENSG00000015479",6866.99066828032,-0.138411503585849,0.0786719424770475,0.063691151688709,0.178219246910439
"ENSG00000015520",17.5466043529139,-2.54120866363572,0.624688023964471,2.44285190510601e-06,2.8251965308111e-05
"ENSG00000015532",671.871764543601,0.0391022628842181,0.100368631822242,0.681594980407809,0.835016468734151
"ENSG00000015568",1190.62322335243,-0.196388017849484,0.0927416222478574,0.0264014099082714,0.0913399622342449
"ENSG00000015676",1604.32082225972,0.0240530310226322,0.0886681437065143,0.778757306977515,0.891943151594123
"ENSG00000016391",92.3513074840142,-1.94458959696828,0.262617006571624,6.27374648598778e-15,2.33450889420299e-13
"ENSG00000016402",10.3879691485247,-0.330273511568954,0.466512848311389,0.0663739099474992,0.183712710054819
"ENSG00000016864",1567.91895500925,0.0741055859374103,0.0880494826226346,0.385159429907925,0.605811769816736
"ENSG00000017260",2762.07295019046,-0.139813376213197,0.0911602671955789,0.104768928053569,0.256830890690848
"ENSG00000017427",839.619323118104,-0.418049701929907,0.167800972225636,0.00399004871557473,0.0198676413092344
"ENSG00000017483",446.62342813048,-0.939337117247273,0.20415581236,3.05378175170916e-07,4.18156451743938e-06
"ENSG00000017621",17.9821137460206,-0.0881705612767677,0.26424210993175,0.568040386822069,0.758298142561505
"ENSG00000017797",3347.85769406569,0.543527895592586,0.0938731377803134,1.76980307255933e-09,3.48005352988088e-08
"ENSG00000018189",994.470440645369,-0.289613793938933,0.100653915033398,0.00233364133018425,0.012627685528444
"ENSG00000018236",46.0578781975167,0.242505176083515,0.24818053713197,0.16606694360525,0.357788783080972
"ENSG00000018408",2604.2708892546,0.104765952300327,0.085131205405006,0.201215861488924,0.404283103785737
"ENSG00000018510",794.301501901113,0.128335172474907,0.0988033873134516,0.171386107024486,0.365312590826916
"ENSG00000018610",276.152070174616,-0.0951017272653921,0.121337938322322,0.399648485175108,0.61963436658876
"ENSG00000018625",673.457937522024,-0.892692444694131,0.121375533894172,2.2340583090639e-14,7.83856906918064e-13
"ENSG00000018699",270.45176669419,0.00435637510571656,0.132019625698957,0.972299027834868,0.986324857331752
"ENSG00000018869",58.3844902084776,-0.0514518446739259,0.203159123435303,0.741220749359204,0.871814284646729
"ENSG00000019144",2987.58394078828,0.324316327458652,0.111931119972258,0.00189085037902926,0.010544540621764
"ENSG00000019186",14.1154163115012,-4.01312960390453,0.875876366824952,2.59103566338287e-07,3.59538694561054e-06
"ENSG00000019485",185.301168353907,0.329106849649346,0.177043503926253,0.0275814453033607,0.0944622846573178
"ENSG00000019549",3025.870756861,0.0329830316165068,0.220892766703477,0.863000465017156,0.934199372246005
"ENSG00000019582",44.2024252278586,-0.458384538332331,0.289695046736779,0.025535102423355,0.0890856758078621
"ENSG00000019991",1199.93875092922,-0.942897827098745,0.139078766267417,9.69452744273837e-13,2.79809352069019e-11
"ENSG00000019995",2081.34627259861,0.906526994821974,0.105452208463975,9.49492802648673e-19,5.11616316647967e-17
"ENSG00000020129",1038.68060410072,-0.483804901769792,0.0992020311797004,3.25054969293362e-07,4.4218133363874e-06
"ENSG00000020181",7871.94875125327,-0.307244391075906,0.115721775011499,0.00409546210968076,0.0203132962260197
"ENSG00000020256",310.604384129429,-0.251355061204171,0.14931799396298,0.0539958155987338,0.158128561086392
"ENSG00000020426",177.494188687056,0.0512808525991797,0.146708426802394,0.698878544138856,0.84619983135408
"ENSG00000020577",3109.16392075521,1.18809773345719,0.0939279423459054,9.25546617978285e-38,1.63408209276251e-35
"ENSG00000020633",97.35410989899,0.303486260712344,0.217866692799961,0.0746916042869242,0.200067574576777
"ENSG00000020922",346.499454906153,0.0458282323314187,0.113785024675145,0.666780184134334,0.825134884489852
"ENSG00000021300",14.5391320672681,-0.130472173895542,0.29059461274957,0.389484902649086,0.610120778145221
"ENSG00000021355",622.84835815123,0.566556611364139,0.110397193854612,6.19917737613231e-08,9.64213193386053e-07
"ENSG00000021574",499.327569578129,0.0641089666037039,0.112239261321602,0.541577722064158,0.738296687643894
"ENSG00000021645",36.0198554572532,1.7104626017306,0.445223349947976,4.55411608943435e-06,5.01859964277905e-05
"ENSG00000021762",1368.01935759362,0.382462674581934,0.100234509697511,5.69475364968611e-05,0.000485663574358636
"ENSG00000021776",1160.74581438804,0.203935208470187,0.0955135634786475,0.0245551834009622,0.086540204655419
"ENSG00000021826",323.565914967588,-0.276326093992281,0.121112105778826,0.013295490135933,0.0530796137348916
"ENSG00000022267",10412.3358728249,0.492671940670835,0.0850238275430029,2.05211817963966e-09,4.00199216325497e-08
"ENSG00000022277",1456.46303043122,0.0875113622054802,0.0986387490604537,0.350886140318825,0.572146431983811
"ENSG00000022567",149.368214367525,0.215705856875999,0.15383623834702,0.109174550735067,0.264814505115343
"ENSG00000022840",2670.4625791088,0.261331820041495,0.0801125691932786,0.000719915825162955,0.00462521569291374
"ENSG00000022976",178.715005302884,-0.154048746267318,0.154056591644736,0.251775440279892,0.468122922572831
"ENSG00000023041",675.951329793991,0.173302585122591,0.0984621514795768,0.0626361414244907,0.175979245485161
"ENSG00000023171",82.007468113962,-0.590479970399784,0.247839270848781,0.00288922750167551,0.0151308361053351
"ENSG00000023191",4823.34547994865,0.139837761641848,0.0958125642539469,0.127204683526399,0.296376376218463
"ENSG00000023228",1606.58048723407,0.112483928903633,0.090090334887217,0.191499268635846,0.39197358932912
"ENSG00000023287",2808.30999785577,0.10814840244835,0.11100501571199,0.299566052442198,0.522117013897366
"ENSG00000023318",1405.36388758249,0.210146714423971,0.0886831980960326,0.0133265042361011,0.0531906359553471
"ENSG00000023330",961.170930158248,-0.25336690968301,0.0947985830194686,0.00493438342334933,0.0236953203975421
"ENSG00000023445",56.2816737321589,0.297785413482853,0.27202334786057,0.105651725200344,0.258308195554641
"ENSG00000023516",1877.32326768626,-0.0539815585726773,0.0828505078118958,0.509292856894155,0.711640260183278
"ENSG00000023572",91.2759747899743,0.181885599063526,0.194111980001535,0.247602766300187,0.463271196112504
"ENSG00000023608",233.484237999061,0.681377960162101,0.142907835520831,3.09121352514046e-07,4.22584675973897e-06
"ENSG00000023697",481.636039847408,0.291883787494888,0.10670246955121,0.00359935378556015,0.0182231357486437
"ENSG00000023734",2025.5845436037,0.260133780204625,0.0948778237124689,0.00395894699712868,0.0197364627108283
"ENSG00000023839",15.0641589875718,0.0951402985737312,0.278211591350822,0.523839198222711,0.723756102667118
"ENSG00000023902",705.780898689984,0.383113664013064,0.101223193400686,6.35467637844282e-05,0.000538347162718924
"ENSG00000023909",1930.28258464979,1.19898936845599,0.118749983655115,3.7934465178568e-25,3.6390773647602e-23
"ENSG00000024048",1337.42346385877,0.116152634166179,0.0926487746038727,0.187596958066348,0.386752685225976
"ENSG00000024422",11745.6471109579,0.161432101158709,0.0768193175676342,0.0284803275870439,0.0969557982840167
"ENSG00000024526",16.2515569264822,-0.111014225875332,0.273909103404601,0.476286610233291,0.685971759388328
"ENSG00000024862",225.756565688954,0.128460333582315,0.15729012392496,0.346374626017684,0.568251610655346
"ENSG00000025156",251.275864986311,-0.205814772024253,0.137101895941128,0.095279751975245,0.238753248343827
"ENSG00000025293",1478.44362466084,-0.109259371055613,0.0910568830452399,0.211007067486237,0.417098480559389
"ENSG00000025423",169.677638374815,-1.93920645212227,0.244012840862048,6.0674600168471e-17,2.75124498468837e-15
"ENSG00000025434",397.555121563869,0.129243884882138,0.135470910213021,0.294685733094736,0.517031866628633
"ENSG00000025708",144.852312972259,1.17075626017513,0.199445993049319,3.02478045648932e-10,6.43580210973035e-09
"ENSG00000025770",333.030552723127,-0.0806872816652786,0.120791267474964,0.467639807673578,0.678523364937113
"ENSG00000025772",765.593220350127,-0.461082065718297,0.116953993472605,2.51218860405108e-05,0.000236619081003586
"ENSG00000025796",3333.25589114111,-0.0534394290847501,0.0760717337722131,0.459427400128327,0.671894354294123
"ENSG00000025800",1867.93380942618,0.136691005486462,0.0850876198042347,0.0956491800866597,0.239498158225438
"ENSG00000026025",29647.694277408,-0.363101538632757,0.133708462020056,0.00270992492603287,0.0143046800484865
"ENSG00000026036",42.7802578170079,-0.152117416075034,0.264143447643178,0.350022710407441,0.571468460592414
"ENSG00000026103",1098.70199187827,-0.0489774900434707,0.0991995104138473,0.602367286614978,0.783261985512431
"ENSG00000026297",95.8596569346784,-0.349594416648547,0.197380787771169,0.0304164998846481,0.10206070199871
"ENSG00000026508",20387.9716196504,-0.173028641920384,0.100626766150884,0.0738132009424326,0.19850978493609
"ENSG00000026559",15.577226560646,-0.26007653074969,0.36341382896384,0.130927384724955,0.302628255835008
"ENSG00000026652",343.757803881085,-0.138439999446624,0.1197107715611,0.208288147053933,0.413190304626711
"ENSG00000026950",735.365109675306,-0.872789262718788,0.1067100212639,3.68932099659014e-17,1.69138042153066e-15
"ENSG00000027001",527.293250435908,-0.309386822968414,0.12658701633365,0.00739790731957102,0.033102094870747
"ENSG00000027075",80.9082285273794,0.949754835736517,0.273839284239372,4.31422202221116e-05,0.000379432054481274
"ENSG00000027697",1441.68616089406,0.35443110090511,0.132596487382305,0.0032928492063589,0.0168875542115984
"ENSG00000027847",439.312379904036,-0.115484238188128,0.1321692782542,0.333651733636943,0.555729041693969
"ENSG00000028116",192.190690288919,0.163881340033029,0.141090449901221,0.194889208968362,0.396277745231894
"ENSG00000028137",519.706483615401,0.783924892326356,0.184125589532415,2.19597233414087e-06,2.56650400404239e-05
"ENSG00000028203",1186.74992701402,-0.000929078420184922,0.0883178697402299,0.989835927997376,0.995112494611367
"ENSG00000028277",34.5177505909041,-1.96228741447466,0.373886336391555,9.41011374504169e-09,1.65962006070895e-07
"ENSG00000028310",568.410649975364,0.0142973350637097,0.108468661554652,0.890452924348775,0.948221871668433
"ENSG00000028528",3496.35251478111,-0.0720250666053222,0.0751926386180444,0.323661815179838,0.546605422277865
"ENSG00000028839",421.054431306247,-0.302905387009261,0.129279465461888,0.0104699144679316,0.0438784597246952
"ENSG00000029153",251.51606966765,-0.0350316144206376,0.127461540228221,0.764136765660499,0.883972842196448
"ENSG00000029363",3235.30583434031,-0.0473721438810257,0.0795549029866739,0.536646659455362,0.734470390922083
"ENSG00000029364",1394.39080750771,-0.114125129014279,0.0950461496518965,0.206561943475352,0.41114200214883
"ENSG00000029534",88.2875006374817,-0.156832749179846,0.205272197940855,0.323738210999978,0.546623191551087
"ENSG00000029639",108.350966871138,-0.00501955221856234,0.179320034567912,0.971627412385105,0.986215980362745
"ENSG00000029725",1616.10555008765,0.00126530263679146,0.0864172703043142,0.988991702364113,0.994685551932296
"ENSG00000029993",588.044823414928,-0.352066606184121,0.104932283888028,0.000375015327946695,0.00261063522760208
"ENSG00000030066",920.368958441094,0.0371852651040265,0.0979629122725237,0.685487240153637,0.83706328159459
"ENSG00000030110",179.54566292413,0.098580677315936,0.141995733379476,0.431212509036803,0.64770277598822
"ENSG00000030304",28.9600799213185,0.0138378927933409,0.251516925467479,0.928356529580234,0.966380540984355
"ENSG00000030419",227.567421477993,0.23374887041097,0.192986342341999,0.131449460716349,0.30341022232439
"ENSG00000030582",11084.7205079718,-0.179378751228262,0.0733264932052828,0.0108551540591577,0.0450944021941881
"ENSG00000031003",1129.97930190335,0.0325566974767464,0.0998519580255072,0.734814907607234,0.868061786364828
"ENSG00000031081",329.847121929405,-0.670816541609772,0.131360585663688,5.75363230092309e-08,8.98281106924926e-07
"ENSG00000031691",84.0526291068994,0.0658509751523113,0.176894727615055,0.654717167329942,0.817706660822375
"ENSG00000031698",2852.94190789363,-0.519446769886392,0.0936189464696276,7.51167958219527e-09,1.3491756963865e-07
"ENSG00000031823",1529.43377105831,-0.363517986059951,0.120004367450554,0.00103211611634583,0.00628817880575453
"ENSG00000032219",654.563959182788,-0.000423734306562751,0.11285195822917,0.994668129455862,0.997432765948609
"ENSG00000032389",208.190593577571,0.0339703254344477,0.168686750052188,0.811428416923215,0.909220579789189
"ENSG00000032444",1251.10016069155,0.174105119582455,0.0949769437614343,0.053929730996875,0.157990788283166
"ENSG00000032742",222.197037889247,-0.603376147466258,0.145297406506359,7.20377722529437e-06,7.61975059470908e-05
"ENSG00000033011",305.981703395155,0.0366681663850615,0.12083835565542,0.743524234442341,0.873047574852922
"ENSG00000033030",379.474830418911,0.0933860608967911,0.121276265552672,0.410942830805656,0.630751694307882
"ENSG00000033050",1271.03955303283,0.323024151399795,0.0948515004410902,0.000346359969489408,0.0024305243355798
"ENSG00000033100",2218.99287630726,0.0427634558629948,0.0948731971549728,0.638307040440517,0.807328552472511
"ENSG00000033170",1519.99704438593,-0.240574390805775,0.133827845408072,0.0453712082515459,0.138638794633108
"ENSG00000033178",883.895527644529,-0.220814082462991,0.107735568160734,0.02806941245772,0.0958518455037698
"ENSG00000033327",1293.67127359467,0.337526562947345,0.114687805893266,0.00156068722081983,0.00898410167073393
"ENSG00000033627",794.167823109444,0.383240169283738,0.139028250889136,0.00222620234848274,0.0121214088502033
"ENSG00000033800",624.380785762711,-0.0361774964843674,0.0956475244876058,0.682498405692878,0.835279021309697
"ENSG00000033867",2318.61596324011,-0.911599749274528,0.0991719684873688,4.12088027583847e-21,2.80287414171374e-19
